node,deg,deg_norm,betweenness,eigenvector,pagerank,community
khurram,24,0.003468709351062292,2.9598597088868318e-08,0.0031708016678100195,5.371490487212815e-05,3
kian,31,0.0044804162451221275,2.6438555289793896e-08,0.003937287677451932,5.5214480271710236e-05,0
kick,71,0.010261598496892614,1.9796053966642858e-06,0.007971310101384754,9.242560879339911e-05,0
kid,160,0.02312472900708195,2.8499140703389985e-05,0.013630783083563264,0.0001777740873234945,0
kidney,600,0.08671773377655731,0.0015435355718290834,0.024122764974657176,0.0005345919154476973,5
kill,27,0.003902298019945079,1.5938191576256677e-07,0.0035704420692707385,6.115414551582114e-05,3
killer,75,0.010839716722069664,2.9187681239278966e-06,0.008242004499722125,0.00011487141300468082,0
kilogram,54,0.007804596039890158,1.127322744412047e-06,0.006077792315635301,8.122614573551798e-05,0
kim,143,0.02066772655007949,9.020307358397399e-06,0.011709384744264821,0.0001521194500503569,0
kind,702,0.10145974851857205,0.0005777841956328772,0.02864840389325026,0.0004930776776074069,0
kindly,27,0.003902298019945079,9.805037421503553e-08,0.004226284123831237,6.016828096256827e-05,2
kinetic,24,0.003468709351062292,4.215847025093903e-07,0.003242198971914946,5.9704699170956045e-05,3
kiran,29,0.004191357132533603,1.0685332462148769e-05,0.0011962647294001944,0.00011681145442955416,8
kiss,19,0.0027460615695909813,7.981139730740601e-08,0.0024303615700238686,5.231423587093349e-05,0
kit,72,0.010406128053186877,1.5799304040346062e-06,0.007664781451675179,9.878049231510189e-05,4
kliegman,43,0.006214770920653274,3.4256679515393203e-06,0.0030798993355962362,0.00011042854894304172,8
klinefelter,256,0.03699956641133112,7.835050712367452e-05,0.014919413244206826,0.00023632834343112924,5
knock,24,0.003468709351062292,1.286262881022156e-08,0.0036244204759702894,5.0673746147891385e-05,0
know,1557,0.2250325191501662,0.004897567645007238,0.038613716438668726,0.0008295337941400237,0
knowledge,286,0.04133545310015898,0.00013670406548076537,0.02042699509436443,0.0003196602786522293,4
knowledgeable,166,0.023991906344847522,4.049105398540616e-05,0.013638534036078918,0.0001802817630291514,4
known,105,0.015175603410897529,2.6241761808126224e-06,0.010294223219211765,0.00010927269432415513,3
kocsis,69,0.009972539384304091,1.8518179727813017e-06,0.0056679233788718445,9.26462899490689e-05,4
kopp,48,0.006937418702124584,5.9451215763962416e-06,0.003650604115432805,0.00010847350723986933,8
kovler,25,0.0036132389073565544,1.1437175642685942e-07,0.003921930470600114,5.7984638574031224e-05,4
kprice@auanet.org,24,0.003468709351062292,1.0296979589309348e-06,0.0028917657227312842,6.97824851004145e-05,4
krakowsky,57,0.008238184708772944,8.220574094017558e-05,0.004075687255698564,0.00014579793588846276,6
kretser,28,0.004046827576239341,5.728306669283998e-07,0.002716075992061547,7.791168214677795e-05,8
kristen,29,0.004191357132533603,5.1904707993750915e-08,0.004446984703649659,6.542443440609653e-05,0
kryptonite,24,0.003468709351062292,1.7777352548786546e-08,0.003579274564732419,5.151286137090141e-05,0
kudo,28,0.004046827576239341,2.6509161543032443e-07,0.003774014847898647,6.052523703838479e-05,0
kuh,30,0.004335886688827865,1.9419277496429134e-06,0.0016033402804709158,0.0001146323176472367,8
kumar,39,0.005636652695476225,5.047289612818958e-07,0.003980782186241324,7.428256747639517e-05,5
kurtz,29,0.004191357132533603,4.663484439395798e-06,0.0018221697654671313,0.00010442581076705247,8
kyrou,28,0.004046827576239341,1.5291346867851042e-06,0.0024234195881661495,9.226612215364079e-05,8
kyungah,29,0.004191357132533603,1.859599511659535e-06,0.0025262080376320007,9.619579062220462e-05,6
kyzatrex,67,0.009683480271715566,1.7357870984017377e-06,0.007469573746751833,9.727346091339445e-05,2
l.c,30,0.004335886688827865,1.069569297288483e-06,0.0033050648643403674,7.821677727143137e-05,8
lab,836,0.12082670906200318,0.0011475446889660872,0.032111567247522496,0.0005155481147224309,4
labcorp,66,0.009538950715421303,8.93208110422861e-06,0.0066083267829054,0.00011127454607815956,4
label,347,0.05015175603410898,9.682325654941723e-05,0.02162260304153121,0.00029528887257310676,2
labeling,84,0.012140482728718023,2.709527095072655e-06,0.008940309067793991,0.00012852606328419864,6
laboratories,17,0.002457002457002457,1.7576110493191144e-08,0.002058761707169644,5.487168164391461e-05,6
laboratory,517,0.07472178060413355,0.00046279324793162095,0.02551025833555104,0.00040274371822145356,4
laborde,15,0.0021679433444139326,9.120649266568684e-10,0.0022063098751498606,4.268482473635369e-05,4
labs,20,0.0028905911258852437,1.4134764382125136e-07,0.001970822636897117,7.227393959858236e-05,6
labwork,52,0.007515536927301633,4.16287920285758e-07,0.007099117664654111,8.06206402205986e-05,4
lack,677,0.0978465096112155,0.00037933967368720484,0.026980868549165992,0.0004152932949405613,3
lacking,23,0.00332417979476803,3.1157163554443146e-07,0.0030561143443303385,5.955415129478355e-05,3
laden,29,0.004191357132533603,6.974909259440672e-08,0.00409000356071604,7.08443672068428e-05,7
lady,40,0.005781182251770487,1.4394285495746363e-06,0.004461025952959266,7.808979688354837e-05,0
lagos,28,0.004046827576239341,4.324248163933089e-07,0.003244352871542323,8.039554479728777e-05,8
lake,21,0.0030351206821795057,4.374752778054342e-07,0.0019939384925121654,6.89652288746125e-05,4
laksham,24,0.003468709351062292,6.706951315642033e-08,0.0033085243512441134,6.265889168309262e-05,8
lakshmi,28,0.004046827576239341,3.2321855962993814e-05,0.001985102758849951,9.795002022866081e-05,8
lalitha,17,0.002457002457002457,1.7088453982970316e-07,0.0021107984140014972,5.659957149331859e-05,7
lambert,29,0.004191357132533603,1.085785018579454e-06,0.0026055367698309215,8.238732030664747e-05,8
lancet,29,0.004191357132533603,5.73436135439666e-07,0.002249238353087631,0.00010320870265284695,8
landing,50,0.007226477814713109,1.3463028695973201e-05,0.004181705331887109,0.00012447286812873105,9
landmark,26,0.0037577684636508164,5.647762805195535e-08,0.0034575018013367665,5.961132233267209e-05,6
landon,27,0.003902298019945079,1.829295693462347e-05,0.00210455857432818,9.289895710149408e-05,8
landscape,50,0.007226477814713109,7.976119736061763e-07,0.006606122330647342,8.846405795548541e-05,4
language,91,0.013152189622777859,6.594834329658772e-05,0.007138431373458979,0.00017690564760133973,4
lankveld,29,0.004191357132533603,2.2197672408891433e-06,0.0030488793860595745,8.73270700060825e-05,8
large,593,0.08570602688249747,0.0004885576396518584,0.027815264691082753,0.0004478105743017222,3
largely,96,0.013874837404249168,1.0354486060707602e-05,0.008996010541155758,0.00013227737752237809,3
laryngologist,28,0.004046827576239341,1.8907409332524584e-07,0.004163632911208136,6.249525942543657e-05,7
las,18,0.0026015320132967193,1.1789355248540554e-07,0.002017763196940921,5.65041863570664e-05,5
lashen,30,0.004335886688827865,3.5552263368708715e-06,0.001859298662406343,0.00010855772616427327,8
latanoprost,41,0.005925711808064749,5.424094006880547e-07,0.005202629526145621,7.571103331214988e-05,5
late,706,0.1020378667437491,0.001388209180305677,0.026374217107904444,0.0005226605935765512,4
late-30s,24,0.003468709351062292,1.5105820175959778e-08,0.003444136455832004,5.394776450640038e-05,3
lately,71,0.010261598496892614,1.9003340357110377e-06,0.00865688875841646,9.746219589316666e-05,0
later,410,0.05925711808064749,0.00013004331291254813,0.021720691166894,0.0003021221262443075,5
lateral,24,0.003468709351062292,1.3569163345244846e-07,0.003423782865094422,5.891743320228014e-05,2
lattimore,25,0.0036132389073565544,6.584570382449353e-07,0.0022124170778807057,8.299057604786378e-05,9
laugh,43,0.006214770920653274,3.201866213842997e-06,0.004720727348333947,8.947180543439969e-05,0
launch,29,0.004191357132533603,2.2004214859239805e-07,0.003556115913589214,6.817198416415593e-05,0
lauren,30,0.004335886688827865,1.4601746800032379e-06,0.0036140254754959515,8.234484774771188e-05,0
lauretani,30,0.004335886688827865,2.612627211762487e-06,0.0019713349232827813,9.784020294768746e-05,8
lauryl,30,0.004335886688827865,4.591648813032027e-07,0.0034744947760584444,7.873470657890237e-05,7
law,64,0.00924989160283278,8.843875021805207e-06,0.0067963383903703505,0.00011742375759731917,0
lay,69,0.009972539384304091,3.2111011889592493e-06,0.00806807284456118,0.00010163230499743134,0
layer,105,0.015175603410897529,4.201887764951186e-06,0.010446755582209272,0.000123699215018692,2
layperson,25,0.0036132389073565544,1.3185911256948968e-08,0.003711674205812557,5.263287313715208e-05,0
laziness,37,0.0053475935828877,1.3581139929557484e-07,0.004803813033341587,6.166113229642404e-05,3
lazy,25,0.0036132389073565544,4.0582533555055026e-08,0.003679061846142314,6.0385944225811605e-05,5
lcms,66,0.009538950715421303,2.087096081195862e-06,0.007432435517145904,0.00010662903918465864,4
ldl,48,0.006937418702124584,2.678192641931334e-07,0.005752809120129308,7.342715938868266e-05,5
leaching,27,0.003902298019945079,1.9063140746439757e-07,0.0036693273533282443,6.574351222626626e-05,5
lead,1378,0.1991617285734933,0.0027041246771016417,0.03820089345094553,0.0007447861030784947,5
leader,131,0.018933371874548344,2.9007569266350027e-05,0.011154887958728103,0.00017612291055156163,4
leadership,23,0.00332417979476803,1.6892566156758414e-08,0.003671560340211535,5.552749585848661e-05,4
leaf,25,0.0036132389073565544,2.601915992098576e-07,0.0025428360982936065,7.8848859914057e-05,6
leafy,54,0.007804596039890158,1.60393114192841e-05,0.0050678539009490165,0.0001194348251606493,7
lean,459,0.06633906633906633,0.00034247167381954303,0.022522690274263898,0.00035422932573532566,3
leaning,28,0.004046827576239341,5.628041640096242e-07,0.003594953367670325,7.111033408303641e-05,9
learn,675,0.09755745049862696,0.0007358881002527378,0.02678912261386298,0.00048261593038975546,0
learning,85,0.012285012285012284,4.255280868145372e-05,0.007258537021340884,0.00016795594584293754,8
leave,338,0.048850990027460614,0.00016431730573609297,0.01996549041417067,0.0003116289224860976,0
lee,54,0.007804596039890158,3.507762090546393e-05,0.0029728253376107277,0.00016655728301007125,6
left,61,0.008816302933949994,1.188411268977415e-06,0.006356276351429342,8.708504902363679e-05,4
leg,183,0.02644890880184998,1.7212241608698516e-05,0.014442381681556609,0.00018146992112895829,5
legal,72,0.010406128053186877,2.451124477116766e-06,0.0080125217279864,0.00011011011419000375,4
legally,47,0.0067928891458303225,6.194954320365783e-07,0.0056285393575439685,7.869173381773222e-05,4
legitimate,64,0.00924989160283278,1.0244643616150038e-06,0.007177053071366831,8.7600955127092e-05,4
legro,30,0.004335886688827865,3.8687131062202305e-07,0.0035711839929650296,6.949345957947506e-05,8
legume,53,0.007660066483595895,8.24754476053906e-06,0.004900005155307632,0.00012311261199374887,7
length,143,0.02066772655007949,1.5305889146482746e-05,0.012280856149402275,0.00016085560842987105,4
lengthen,22,0.003179650238473768,4.333863022698073e-07,0.002534853741318342,7.173680288294576e-05,2
lengthy,25,0.0036132389073565544,2.4217218084864957e-08,0.0038486640622551875,5.633204962038114e-05,4
lentil,30,0.004335886688827865,1.2106529012484412e-06,0.0020686128385710464,9.963500093921491e-05,7
leproult,33,0.0047694753577106515,3.60659899580133e-07,0.003937245932929711,7.647425765245951e-05,6
lessen,41,0.005925711808064749,1.8945781316616644e-07,0.005226086042671502,7.146900696792834e-05,5
lessened,26,0.0037577684636508164,6.460449348905529e-09,0.0034402253601949575,4.7563077028696225e-05,3
lesser,22,0.003179650238473768,7.083068763484538e-08,0.0029501536477552636,4.971738123660061e-05,5
lesson,16,0.002312472900708195,9.394893455213505e-08,0.0016985150131866302,5.40241261363015e-05,4
lester,22,0.003179650238473768,1.2299052391510137e-07,0.0027190538588527297,6.225881711193683e-05,0
let,610,0.08816302933949993,0.00036875697234567596,0.02768581297426532,0.0004160681700800761,0
lethargic,20,0.0028905911258852437,4.263483728268457e-09,0.0032934152463862673,4.654951611814294e-05,0
lethargy,145,0.020956785662668016,5.080966784794491e-06,0.01200516247307596,0.00014311209243170482,3
letrozole,30,0.004335886688827865,9.404849018778044e-08,0.003908621827818796,6.953785865537972e-05,5
letter,78,0.01127330539095245,7.600126365688833e-06,0.008774028907573462,0.00012173493353435837,4
leuprolide,30,0.004335886688827865,1.1967639804190683e-07,0.003996678198639782,7.140187506102954e-05,5
level,3064,0.4428385604856193,0.02825164045242614,0.038925857661927424,0.0010284305316298177,5
levels.41,24,0.003468709351062292,1.072282601565838e-07,0.003426368357015723,6.0953207291437607e-05,2
levels.433,27,0.003902298019945079,2.1462968168991476e-07,0.003741598339804411,6.551617221982621e-05,2
"levels.46,47",26,0.0037577684636508164,1.5064193705549997e-07,0.003411908171071787,6.539314890564975e-05,5
"levels.48,49",24,0.003468709351062292,5.8819036532118396e-08,0.003488284583026127,5.820129036676246e-05,5
"levels.5,6,12",27,0.003902298019945079,2.4542813470284647e-08,0.004013947160907032,6.072127464331786e-05,4
levels.6,47,0.0067928891458303225,1.0789046302936795e-06,0.005714875936597362,8.513996245637985e-05,5
leverage,25,0.0036132389073565544,4.4532960786203457e-07,0.0032946468266246186,5.9592810163451836e-05,4
levitra,44,0.006359300476947536,9.298277045761804e-08,0.005554641904516429,7.194794208904413e-05,2
levothyroxine,28,0.004046827576239341,1.3194336955228408e-08,0.004188283954599334,5.6327411527177005e-05,3
lewis,27,0.003902298019945079,3.062335585257505e-05,0.00242768410261843,8.699229555054966e-05,8
leydig,211,0.03049573637808932,4.3618724208318926e-05,0.013644353306253942,0.00022450273239068582,5
"lh).5,6,12",19,0.0027460615695909813,6.287901929800466e-09,0.0027820939086160017,4.554864923209497e-05,5
liability,27,0.003902298019945079,1.5480054781093342e-08,0.0036421399782447586,6.0857044337411255e-05,6
libido,1078,0.15580286168521462,0.0015070257311079977,0.0314307972664642,0.0005945673350537612,3
library,178,0.025726261020378668,6.765570697734254e-05,0.011526378932430676,0.00021863280597146369,9
licensable,26,0.0037577684636508164,4.099610145504554e-07,0.003298939532678064,7.502220806524646e-05,4
license,75,0.010839716722069664,8.098759077893994e-06,0.007936172176145163,0.00012310487763472004,4
licensed,112,0.016187310304957365,5.329048440308824e-06,0.010905407099340885,0.00013083758530026487,4
lie,100,0.014452955629426218,7.636862214409962e-06,0.01003990910948169,0.00012677458935764902,0
life,1478,0.21361468420291949,0.003708768360642218,0.03964079302553435,0.0007750480820540195,3
"life.5,12",29,0.004191357132533603,5.933427525823027e-08,0.004408516444739848,6.310693222575818e-05,4
lifeblood,27,0.003902298019945079,1.1546529993398984e-08,0.003957829327488306,5.253255452633515e-05,5
lifelong,197,0.028472322589969647,6.085213755355876e-05,0.014897959674026613,0.00018690398323300205,6
lifesave,28,0.004046827576239341,5.806064601453028e-08,0.0040091710630405005,5.7068658973036474e-05,3
lifespan,46,0.00664835958953606,2.824911331612881e-07,0.005785359218750264,7.20428929454185e-05,3
lifestyle,949,0.1371585489232548,0.0007522595577183727,0.0321217784704202,0.00049735252960065,4
lifetime,49,0.0070819482584188465,1.3621269525844381e-06,0.006334047675466858,8.768194435569673e-05,0
lift,128,0.01849978320566556,1.557977253182819e-05,0.011653046595807622,0.00014836062914500676,0
lifting,47,0.0067928891458303225,4.894198543367436e-07,0.006096118191232518,7.813528824924665e-05,4
light,142,0.020523196993785228,3.481424556097588e-05,0.012231532593229484,0.0001843892973315483,11
lightheaded,26,0.0037577684636508164,1.1909931872532372e-07,0.0032116053228119263,6.429632920646299e-05,2
lightheadedness,25,0.0036132389073565544,4.868562703945032e-08,0.00324051047992271,6.122964180566504e-05,3
lightner,28,0.004046827576239341,1.7157373236494474e-06,0.0011368151837352573,0.00011307749852317912,8
like,2121,0.30654718890013005,0.012448036690208757,0.04400881544403353,0.0010584843945157401,0
likelihood,107,0.015464662523486054,4.695080474964045e-06,0.010249602208235432,0.0001310630099031096,3
likely,838,0.1211157681745917,0.0006425235461431267,0.030909996547067282,0.0004750206163234732,0
likewise,75,0.010839716722069664,3.873707752397216e-06,0.008983048055457358,0.00010656039974037457,2
limb,47,0.0067928891458303225,1.8460429052464686e-07,0.005621652250165823,7.339398003368254e-05,5
limit,409,0.05911258852435323,0.00014221871460766108,0.024007533732372154,0.0003186035390480005,2
limitation,176,0.025437201907790145,2.8825102329356996e-05,0.015198945808428727,0.00020895402721393983,4
limited,168,0.024280965457436045,1.1377379700191934e-05,0.015151429647824673,0.00017832707928674334,9
lincoff,54,0.007804596039890158,9.253608415967774e-06,0.004267698680122233,0.00013544719655367022,8
lincoln,28,0.004046827576239341,3.0584715159531883e-07,0.003643409541707361,7.075536454836575e-05,6
line,305,0.044081514669749966,0.00012176789928338166,0.019527910718588858,0.0002857675701605019,0
linger,24,0.003468709351062292,3.794359253168937e-08,0.00334895766094531,5.447934315163888e-05,6
lining,68,0.009828009828009828,1.5880509548371236e-06,0.008307274236479135,9.93813247193981e-05,2
link,750,0.10839716722069663,0.0008429122094587823,0.027425776667784424,0.0005199456305550134,3
linthicum,27,0.003902298019945079,2.658261035819698e-07,0.0031951647168270143,7.703778002082373e-05,8
lip,64,0.00924989160283278,2.767555580995317e-06,0.006881679856815118,0.0001091208761676204,2
lipid,260,0.037577684636508166,0.00013001793194571145,0.01591200783442517,0.0002477843292780229,5
lipids,26,0.0037577684636508164,2.0553714248196948e-07,0.0032401322941948453,6.25616673574343e-05,5
lipoderm,44,0.006359300476947536,4.382261864940711e-06,0.004753880176736528,0.00010100547277410586,2
lipoprotein,27,0.003902298019945079,1.2902149302961304e-06,0.0026437999559494863,7.106874317069854e-05,5
liquid,185,0.026737967914438502,6.018522849057898e-05,0.014276322186408029,0.00022501972062435969,2
lisa,23,0.00332417979476803,2.3222496483456076e-08,0.002855311501212176,4.834883826303607e-05,6
list,434,0.06272582743170979,0.00022787208306687744,0.023539799076073873,0.0003453184489554894,4
listen,421,0.060846943199884373,0.00030795982805730123,0.022755854572917105,0.00038380675485334296,0
listener,108,0.015609192079780315,2.580593790190871e-05,0.009354434024955435,0.0001535212162498177,0
listening,36,0.005203064026593439,4.6877408092591216e-07,0.004314415371645391,7.521100663384149e-05,0
liter,40,0.005781182251770487,7.000068339179728e-07,0.00496511228814365,6.914392075508693e-05,2
literally,42,0.006070241364359011,1.6927880248209008e-06,0.00528881920500944,7.928260409482919e-05,0
literature,462,0.06677265500794913,0.00024228061144876496,0.026901580853570792,0.00039221444492483303,4
little,859,0.12415088885677121,0.0009898448086473307,0.03328629999311959,0.0005790429719496036,0
liu,29,0.004191357132533603,1.676450602962987e-06,0.0014113623298974635,0.00011801342032440833,8
live,541,0.07819048995519584,0.0004966835418989022,0.026360976258777948,0.0004024984454855063,0
lived,49,0.0070819482584188465,8.346859781401773e-07,0.005918871142026384,7.718644566521295e-05,7
liver,652,0.09423327070385894,0.000729083296656294,0.0276000486654776,0.0004838821968239575,5
livery,28,0.004046827576239341,6.490617251625934e-08,0.004312582582005138,6.0866989804933636e-05,2
living,72,0.010406128053186877,5.7547292664348254e-06,0.0077902861450954205,0.00010924021654915058,4
llahana,28,0.004046827576239341,2.267383849956173e-06,0.002297030435200242,9.239976675797448e-05,8
load,26,0.0037577684636508164,6.209721045632028e-08,0.003096964138429529,6.402258580396867e-05,7
loading,20,0.0028905911258852437,2.075682403827401e-08,0.003150878835551176,5.135381838094401e-05,2
lobido,23,0.00332417979476803,9.621261562386597e-08,0.0032698805192700182,4.985503700844824e-05,3
local,177,0.025581731464084406,2.161388696390291e-05,0.014991436539822219,0.00019035512782868746,4
localize,27,0.003902298019945079,5.447975721183253e-08,0.0038210052805237316,6.276595036888206e-05,5
locate,129,0.01864431276195982,2.5366439583444102e-05,0.011050563159787802,0.0001594595898321944,1
location,293,0.04234715999421882,0.0001529198775546135,0.017413552025598248,0.0002908688750963962,2
locations13,24,0.003468709351062292,6.115672308058673e-07,0.0028794024138369106,7.082322240144071e-05,9
locationswe,27,0.003902298019945079,4.815854451110352e-07,0.003651396375932525,7.097021000352091e-05,9
lodge,24,0.003468709351062292,3.521681935883067e-08,0.0033199468443507454,5.488077754746114e-05,5
loh,192,0.027749674808498336,2.228965458513187e-05,0.013527676836668256,0.00017817255478370142,5
london,19,0.0027460615695909813,1.117527088104614e-06,0.0017894591874301668,6.666231400060307e-05,6
long,1492,0.21563809799103917,0.003494179586731798,0.04070121870203923,0.00076139278770547,2
long-,29,0.004191357132533603,9.011221491741331e-08,0.004258533897048045,6.0529618406744625e-05,2
longevity,120,0.01734354675531146,1.2823892305961088e-05,0.010861202996013179,0.0001555593506928551,4
longifolia,24,0.003468709351062292,5.709054402535491e-08,0.0030393594694782056,6.353078112679185e-05,6
longo,29,0.004191357132533603,2.3705634341666507e-06,0.001773782593643017,9.963076414922313e-05,8
longstanding,28,0.004046827576239341,1.1592090231548777e-07,0.0037214540994781253,5.89091443735517e-05,3
look,1094,0.15811533458592283,0.0018053726700673041,0.03466988251784489,0.0006443132305629868,0
loop,109,0.015753721636074577,8.945435693186463e-06,0.00915422262254604,0.00013632593013115766,5
loose,75,0.010839716722069664,2.1145207764725044e-06,0.008182069949662406,0.00010140403815718473,5
loosely,42,0.006070241364359011,1.8860185690160186e-06,0.003970079496179126,8.591417901821138e-05,5
lopez,30,0.004335886688827865,1.0777533699088965e-05,0.0011924758772771616,0.00012019973753759551,8
lose,707,0.10218239630004336,0.0005119278608093421,0.028575561940672154,0.0004597219000755836,0
loss,1170,0.16909958086428675,0.00208670481203168,0.03184265596419429,0.0006323177275740601,3
lot,988,0.14279520161873102,0.00118237002790348,0.03427075375150045,0.0005913366927118165,0
lotion,101,0.01459748518572048,9.391796601399826e-06,0.01000498082150087,0.0001424368744226815,2
loud,53,0.007660066483595895,3.855763876580748e-06,0.005921287581887961,0.00010571713028668605,3
louder,28,0.004046827576239341,2.1026615816125395e-07,0.0036936105434650594,7.363518022326168e-05,3
louis,83,0.011995953172423761,1.1314790355258173e-05,0.00718725180307963,0.0001260737469405205,6
louisiana,54,0.007804596039890158,4.3226040703983025e-06,0.006084187908966612,0.0001136579630305538,9
love,330,0.04769475357710652,0.00019293898653253812,0.020562583446369007,0.0003167299983914735,0
lover,24,0.003468709351062292,1.539167349681591e-08,0.003447869134967361,5.246656968535913e-05,0
low,2757,0.3984679867032808,0.02235189747033004,0.03491315132830931,0.000960078438497565,3
lower,669,0.0966902731608614,0.0004636935165217429,0.028330571101821855,0.0004552632480352444,5
lowering,26,0.0037577684636508164,2.3501232981825864e-08,0.003835145283016976,5.346056703679982e-05,0
loyola,30,0.004335886688827865,5.882959794344603e-07,0.003875041809402262,7.249269205034274e-05,0
ltd,30,0.004335886688827865,2.7718290519905067e-06,0.002905917920268327,8.692919155627837e-05,8
lucia,30,0.004335886688827865,3.390030728779051e-06,0.0023216244934047953,9.28204243075701e-05,8
luck,25,0.0036132389073565544,2.1473525556272313e-08,0.003516140645999436,5.083222247871171e-05,4
luckily,101,0.01459748518572048,2.174130008448169e-06,0.010768947301921898,0.000113971392360636,2
luis,29,0.004191357132533603,1.8349985055650408e-06,0.0013442321301830131,0.00011842692891830455,8
lump,81,0.011706894059835236,6.199616352880476e-07,0.008456060556597964,9.444675847824909e-05,5
lunch,79,0.011417834947246712,1.9556606773101667e-05,0.007940511479747139,0.00012817856843419384,7
lundy,251,0.03627691862985981,0.00021232718516029468,0.015897398533881075,0.00026256210566973396,0
lung,218,0.03150744327214915,6.717808951526717e-05,0.015318958733472405,0.00022317894107025255,5
lure,27,0.003902298019945079,2.2792985061225158e-07,0.004067122188710078,6.108730232101208e-05,0
lustful,26,0.0037577684636508164,1.1187996968052273e-08,0.0037043730172581766,5.661593271068599e-05,0
lut,37,0.0053475935828877,3.0923692308644134e-07,0.004357636039250677,7.279106258122094e-05,5
luteinise,175,0.02529267235149588,1.1531942890296988e-05,0.013515074929910444,0.0001771854267278695,5
luteinize,305,0.044081514669749966,3.7111478910055816e-05,0.015677270552589204,0.00021667027905149098,5
luteinizing,124,0.01792166498048851,3.862897704316384e-06,0.010494500713154331,0.0001287997991463544,5
lutenise,97,0.014019366960543431,2.30672012221119e-06,0.008927410436030118,0.00011230214503048084,5
lutenize,26,0.0037577684636508164,1.0653030179714538e-07,0.0035822406533353095,6.063180409937664e-05,5
lymph,23,0.00332417979476803,3.471460566231509e-08,0.0032556120606876925,5.510373006439634e-05,2
lymphatic,61,0.008816302933949994,4.6928716121557075e-07,0.00793227967036146,9.225625800483617e-05,2
lymphocyte,21,0.0030351206821795057,1.0012365386303552e-06,0.0023414035777492106,5.896686346618475e-05,7
lyon,28,0.004046827576239341,3.970566202693826e-07,0.0034821663153734943,6.60863718792751e-05,6
m.a,30,0.004335886688827865,2.724438638020842e-06,0.0024254712382784567,9.007808986676263e-05,8
m.b.a,27,0.003902298019945079,1.161327618583677e-07,0.0035737715274373034,6.73516774648404e-05,4
m.d,266,0.03844486197427374,7.39025739969545e-05,0.016879292688507328,0.00027358191762073456,6
m.o,27,0.003902298019945079,5.674657508161732e-07,0.0027255386354259007,8.817589091396677e-05,8
m.s,77,0.011128775834658187,1.3641737490465981e-05,0.007175702250326125,0.00014015077693233096,8
m19,51,0.007371007371007371,1.2456740034687714e-06,0.0052833010670164954,9.292666057678325e-05,8
mace,99,0.014308426073131956,7.085280639656313e-06,0.009112402754198732,0.00013687272389057117,6
machine,91,0.013152189622777859,1.8739988773854797e-05,0.008738379265325714,0.00013228016985394056,4
mackenzie,27,0.003902298019945079,2.6219722797659194e-06,0.0021791226267716107,8.902404977736972e-05,8
madsen,44,0.006359300476947536,7.892064270892241e-07,0.004907158705218974,8.790757672593319e-05,0
magazine,25,0.0036132389073565544,2.286371445409772e-08,0.004001416266071206,5.7286813011434915e-05,0
maggi,27,0.003902298019945079,1.9849639977467452e-07,0.0036511288671006773,6.975813083924453e-05,8
maggio,30,0.004335886688827865,2.5510448035056276e-06,0.002196202603519373,9.326591579717419e-05,8
magic,169,0.024425495013730307,1.4215508588330745e-05,0.013263584894949455,0.00017759249676615,0
magnesium,119,0.0171990171990172,1.0200750184836581e-05,0.010578740407900418,0.00015902513060544397,7
magnetic,30,0.004335886688827865,2.910506677442193e-06,0.002693126443430783,9.118248893092951e-05,8
magnify,23,0.00332417979476803,1.226516492674244e-08,0.0034967936654838484,4.984151386542818e-05,6
magnitude,23,0.00332417979476803,2.2472409136104738e-07,0.0031401538311092436,5.9111040108746616e-05,4
mail,95,0.013730307847954907,7.18054307173954e-06,0.009892407598490475,0.0001359028999683304,0
main,449,0.06489377077612371,0.0005620807277525426,0.02094110321624115,0.0003315714666565044,9
mainly,211,0.03049573637808932,1.239532471510341e-05,0.014132119611146923,0.00016939710380271285,5
maintain,967,0.1397600809365515,0.0008271187063280851,0.03371720724864719,0.0005364529474465358,3
maintenance,154,0.022257551669316374,1.4062868283425653e-05,0.013029883634043709,0.00016070571090584995,2
major,395,0.05708917473623356,8.182611575199408e-05,0.02217985394121632,0.00029582835525412173,6
majorek,30,0.004335886688827865,1.043289494721621e-06,0.00272135235624379,9.906819306648247e-05,6
majority,242,0.034976152623211444,3.2046967398621873e-05,0.017383256000340408,0.0002153760369542109,0
maker,46,0.00664835958953606,1.9544065757595605e-07,0.005992073890672888,7.455330612252314e-05,2
makeup,22,0.003179650238473768,1.0867293607658953e-08,0.0030262797357498007,4.799169921488079e-05,5
making,146,0.021101315218962278,3.245190985839559e-05,0.011642209000797609,0.0001636152307189563,5
malaria,28,0.004046827576239341,8.099992846275971e-08,0.003915100878526014,6.400526621655528e-05,2
male,1884,0.27229368405838994,0.011647664983455066,0.03526731102366773,0.0009777037733842775,5
malfunction,23,0.00332417979476803,1.849543512039225e-09,0.003350470605170779,4.613357304446683e-05,5
malnutrition,49,0.0070819482584188465,4.150665054906708e-07,0.005643839294450328,7.645352176273444e-05,5
man,3346,0.48359589536060127,0.042261421688770645,0.04288799052380602,0.0012722182676001782,3
manage,810,0.11706894059835236,0.0007307957932738715,0.03277648904761776,0.0005098011882199265,4
manageable,51,0.007371007371007371,1.608879532918422e-06,0.006001102857143506,8.845325696982313e-05,7
management,682,0.0985691573926868,0.0010638397426726628,0.029947350605701785,0.0005234058499151427,4
